id_turma;id_curso;ano;periodo;media_final_geral;total_alunos;qtd_aprovado;qtd_aprovado_por_nota;total_aprovados;qtd_reprovado;qtd_reprovado_por_média_e_por_faltas;qtd_reprovado_por_faltas;qtd_reprovado_por_nota_e_falta;qtd_reprovado_por_nota;qtd_desistencia;qtd_trancado
57638964;2000046;2019;1;8.266666666666667;6;3;0;3;0;0;0;0;0;2;1
57638965;2000046;2019;1;9.7;1;1;0;1;0;0;0;0;0;0;0
57639025;2000046;2019;1;0.0;1;0;0;0;0;0;0;0;0;0;1
57639166;2000046;2019;1;0.0;1;0;0;0;0;0;0;0;0;0;1
57639271;2000046;2019;1;0.0;1;0;0;0;1;0;0;0;0;0;0
57639452;2000046;2019;1;8.481250000000001;22;14;2;16;0;3;0;0;0;3;0
57639453;2000046;2019;1;8.725;22;15;1;16;0;3;0;0;0;3;0
57638430;2000047;2019;1;7.2;1;1;0;1;0;0;0;0;0;0;0
57638432;2000047;2019;1;6.5;1;0;1;1;0;0;0;0;0;0;0
57638433;2000047;2019;1;7.233333333333333;10;3;3;6;0;0;0;0;0;0;4
57638435;2000047;2019;1;7.649999999999999;10;5;1;6;0;1;0;0;0;0;3
57638438;2000047;2019;1;7.52;9;3;2;5;0;0;0;0;0;0;4
57638441;2000047;2019;1;6.671428571428572;11;3;4;7;0;0;0;0;0;0;4
57638447;2000047;2019;1;8.266666666666666;4;2;1;3;0;1;0;0;0;0;0
57638448;2000047;2019;1;5.0;1;0;1;1;0;0;0;0;0;0;0
57638449;2000047;2019;1;8.225;6;3;1;4;2;0;0;0;0;0;0
57638451;2000047;2019;1;6.65;2;1;1;2;0;0;0;0;0;0;0
57638452;2000047;2019;1;6.5;4;1;2;3;0;0;0;0;0;0;1
57638453;2000047;2019;1;7.2;3;1;2;3;0;0;0;0;0;0;0
57638455;2000047;2019;1;8.5;2;2;0;2;0;0;0;0;0;0;0
57638456;2000047;2019;1;6.55;2;1;1;2;0;0;0;0;0;0;0
57638458;2000047;2019;1;8.1;2;1;1;2;0;0;0;0;0;0;0
57638461;2000047;2019;1;9.4;4;1;0;1;1;2;0;0;0;0;0
57638462;2000047;2019;1;7.8;4;2;1;3;1;0;0;0;0;0;0
57638463;2000047;2019;1;8.02;7;3;2;5;0;2;0;0;0;0;0
57638464;2000047;2019;1;6.95;2;1;1;2;0;0;0;0;0;0;0
57638465;2000047;2019;1;9.1;3;1;0;1;0;0;0;0;0;0;2
57638468;2000047;2019;1;8.088888888888889;10;8;1;9;0;0;0;0;0;1;0
57638470;2000047;2019;1;6.866666666666667;3;2;1;3;0;0;0;0;0;0;0
57638471;2000047;2019;1;8.733333333333333;3;3;0;3;0;0;0;0;0;0;0
57638474;2000047;2019;1;6.0200000000000005;5;1;4;5;0;0;0;0;0;0;0
57638475;2000047;2019;1;7.175000000000001;12;6;2;8;0;4;0;0;0;0;0
57638476;2000047;2019;1;6.6000000000000005;4;2;1;3;0;1;0;0;0;0;0
57638478;2000047;2019;1;8.7;2;2;0;2;0;0;0;0;0;0;0
57638479;2000047;2019;1;0.0;1;0;0;0;1;0;0;0;0;0;0
57638597;2000047;2019;1;0.0;1;0;0;0;0;0;0;0;0;1;0
57640950;2000047;2019;1;6.550000000000001;2;1;1;2;0;0;0;0;0;0;0
57634581;2000054;2019;1;10.0;1;1;0;1;0;0;0;0;0;0;0
57635030;2000054;2019;1;5.65;3;0;2;2;1;0;0;0;0;0;0
57635031;2000054;2019;1;6.1;2;0;1;1;1;0;0;0;0;0;0
57635087;2000054;2019;1;9.6;1;1;0;1;0;0;0;0;0;0;0
57635109;2000054;2019;1;7.340000000000001;21;6;4;10;10;0;0;0;0;1;0
57635112;2000054;2019;1;8.200000000000001;22;5;3;8;6;6;0;0;0;1;1
57635118;2000054;2019;1;6.9;22;4;6;10;4;4;0;0;1;2;1
57635124;2000054;2019;1;6.95;5;2;2;4;0;1;0;0;0;0;0
57635126;2000054;2019;1;5.6;1;0;1;1;0;0;0;0;0;0;0
57635127;2000054;2019;1;6.55;5;2;2;4;0;1;0;0;0;0;0
57635128;2000054;2019;1;10.0;3;1;0;1;1;1;0;0;0;0;0
57635129;2000054;2019;1;9.685714285714283;11;7;0;7;4;0;0;0;0;0;0
57635136;2000054;2019;1;7.0;1;1;0;1;0;0;0;0;0;0;0
57635139;2000054;2019;1;0.0;1;0;0;0;0;1;0;0;0;0;0
57635142;2000054;2019;1;8.7;1;1;0;1;0;0;0;0;0;0;0
57635143;2000054;2019;1;6.95;3;1;1;2;1;0;0;0;0;0;0
57635144;2000054;2019;1;0.0;1;0;0;0;0;0;0;0;0;0;1
57635145;2000054;2019;1;8.5;1;1;0;1;0;0;0;0;0;0;0
57635147;2000054;2019;1;0.0;1;0;0;0;0;1;0;0;0;0;0
57635149;2000054;2019;1;7.4;6;3;2;5;0;1;0;0;0;0;0
57635150;2000054;2019;1;8.0;4;2;0;2;0;1;0;0;0;0;1
57635154;2000054;2019;1;7.899999999999999;4;2;1;3;0;1;0;0;0;0;0
57635156;2000054;2019;1;7.800000000000001;3;2;0;2;1;0;0;0;0;0;0
57635158;2000054;2019;1;6.7;2;0;1;1;0;1;0;0;0;0;0
57635191;2000054;2019;1;7.811111111111111;22;15;3;18;0;3;0;0;0;1;0
57636084;2000054;2019;1;6.2;2;0;2;2;0;0;0;0;0;0;0
57636249;2000054;2019;1;6.0;1;0;1;1;0;0;0;0;0;0;0
57636342;2000054;2019;1;5.9;1;0;1;1;0;0;0;0;0;0;0
57636428;2000054;2019;1;7.8;3;1;0;1;2;0;0;0;0;0;0
57636482;2000054;2019;1;5.9;1;0;1;1;0;0;0;0;0;0;0
57637313;2000054;2019;1;9.3;1;1;0;1;0;0;0;0;0;0;0
57638382;2000054;2019;1;0.0;1;0;0;0;1;0;0;0;0;0;0
57638504;2000054;2019;1;8.166666666666666;21;4;2;6;10;3;0;0;0;1;1
57638659;2000054;2019;1;0.0;1;0;0;0;0;1;0;0;0;0;0
57639170;2000054;2019;1;8.075000000000001;4;3;1;4;0;0;0;0;0;0;0
57639374;2000054;2019;1;6.6;1;0;1;1;0;0;0;0;0;0;0
57642660;2000054;2019;1;6.15;2;0;2;2;0;0;0;0;0;0;0
57642661;2000054;2019;1;9.25;2;2;0;2;0;0;0;0;0;0;0
57635516;2000055;2019;1;6.1;8;0;1;1;5;2;0;0;0;0;0
57635518;2000055;2019;1;8.063636363636364;15;10;1;11;0;1;0;0;0;3;0
57635520;2000055;2019;1;8.257142857142856;10;7;0;7;0;1;0;0;0;2;0
57635521;2000055;2019;1;7.257142857142857;12;5;2;7;5;0;0;0;0;0;0
57635524;2000055;2019;1;6.3;12;2;5;7;3;1;0;0;0;0;1
57635525;2000055;2019;1;5.638888888888888;30;1;17;18;9;3;0;0;0;0;0
57635529;2000055;2019;1;7.141666666666667;17;6;6;12;3;0;0;0;0;1;1
57635533;2000055;2019;1;8.447058823529412;20;17;0;17;0;2;0;0;0;0;1
57635534;2000055;2019;1;6.533333333333332;25;2;4;6;5;1;0;0;0;1;12
57635535;2000055;2019;1;6.091666666666666;19;2;10;12;3;3;0;0;0;0;1
57635537;2000055;2019;1;5.322222222222222;20;0;9;9;11;0;0;0;0;0;0
57635538;2000055;2019;1;6.6800000000000015;38;2;3;5;26;0;0;0;0;3;4
57635542;2000055;2019;1;6.512499999999999;41;9;15;24;6;7;0;0;0;3;1
57635543;2000055;2019;1;5.666666666666667;5;0;3;3;2;0;0;0;0;0;0
57635544;2000055;2019;1;6.661904761904762;25;7;14;21;3;1;0;0;0;0;0
57635545;2000055;2019;1;5.6;8;0;2;2;2;4;0;0;0;0;0
57635546;2000055;2019;1;6.044444444444444;45;3;15;18;12;10;0;0;0;3;2
57635580;2000055;2019;1;8.983333333333333;6;6;0;6;0;0;0;0;0;0;0
57635606;2000055;2019;1;7.9;1;1;0;1;0;0;0;0;0;0;0
57635609;2000055;2019;1;7.0;2;1;1;2;0;0;0;0;0;0;0
57635610;2000055;2019;1;0.0;4;0;0;0;0;0;0;0;0;4;0
57635611;2000055;2019;1;6.3;1;0;1;1;0;0;0;0;0;0;0
57635618;2000055;2019;1;8.633333333333335;4;3;0;3;0;0;0;0;0;0;1
57635622;2000055;2019;1;0.0;1;0;0;0;1;0;0;0;0;0;0
57635630;2000055;2019;1;8.5;2;2;0;2;0;0;0;0;0;0;0
57635632;2000055;2019;1;9.150000000000002;36;26;0;26;7;0;0;0;0;3;0
57635633;2000055;2019;1;7.728000000000001;37;21;3;24;2;0;0;0;1;3;7
57635634;2000055;2019;1;8.676190476190477;22;18;3;21;0;1;0;0;0;0;0
57635764;2000055;2019;1;8.857142857142858;11;7;0;7;0;1;0;0;0;3;0
57635860;2000055;2019;1;8.685714285714285;8;7;0;7;0;1;0;0;0;0;0
57638437;2000055;2019;1;0.0;1;0;0;0;0;0;0;0;0;1;0
57638469;2000055;2019;1;0.0;1;0;0;0;0;0;0;0;0;0;1
57639251;2000055;2019;1;7.730000000000001;11;9;1;10;0;1;0;0;0;0;0
57639253;2000055;2019;1;9.882758620689655;32;29;0;29;0;3;0;0;0;0;0
57639319;2000055;2019;1;0.0;3;0;0;0;0;0;0;0;0;3;0
57639324;2000055;2019;1;8.5;3;2;0;2;0;0;0;0;0;0;1
57640244;2000055;2019;1;0.0;1;0;0;0;0;1;0;0;0;0;0
57640988;2000055;2019;1;8.9;3;3;0;3;0;0;0;0;0;0;0
57640991;2000055;2019;1;8.566666666666666;3;3;0;3;0;0;0;0;0;0;0
57640992;2000055;2019;1;5.728571428571429;7;0;7;7;0;0;0;0;0;0;0
57642667;2000055;2019;1;5.2;1;0;1;1;0;0;0;0;0;0;0
57633536;2000056;2019;1;0.0;1;0;0;0;0;0;0;0;0;1;0
57633867;2000056;2019;1;7.588888888888889;47;37;8;45;2;0;0;0;0;0;0
57633868;2000056;2019;1;7.766666666666666;7;6;0;6;0;0;0;0;0;1;0
57633869;2000056;2019;1;7.5;7;4;3;7;0;0;0;0;0;0;0
57633870;2000056;2019;1;8.350000000000001;7;6;0;6;1;0;0;0;0;0;0
57633871;2000056;2019;1;7.857142857142857;7;7;0;7;0;0;0;0;0;0;0
57633872;2000056;2019;1;7.859999999999999;6;5;0;5;1;0;0;0;0;0;0
57633873;2000056;2019;1;8.114285714285714;7;7;0;7;0;0;0;0;0;0;0
57633874;2000056;2019;1;7.857142857142857;7;7;0;7;0;0;0;0;0;0;0
57633875;2000056;2019;1;7.054716981132074;53;29;24;53;0;0;0;0;0;0;0
57633876;2000056;2019;1;7.077777777777778;18;10;8;18;0;0;0;0;0;0;0
57633877;2000056;2019;1;6.811764705882352;17;7;10;17;0;0;0;0;0;0;0
57633879;2000056;2019;1;7.227777777777778;18;12;6;18;0;0;0;0;0;0;0
57633880;2000056;2019;1;7.313043478260871;48;32;14;46;0;2;0;0;0;0;0
57633881;2000056;2019;1;7.733333333333334;7;5;1;6;0;0;0;0;0;1;0
57633882;2000056;2019;1;7.516666666666667;6;6;0;6;0;0;0;0;0;0;0
57633883;2000056;2019;1;7.24;6;3;2;5;0;1;0;0;0;0;0
57633884;2000056;2019;1;6.833333333333333;6;3;3;6;0;0;0;0;0;0;0
57633885;2000056;2019;1;7.0666666666666655;6;2;4;6;0;0;0;0;0;0;0
57633886;2000056;2019;1;7.483333333333334;6;5;1;6;0;0;0;0;0;0;0
57633887;2000056;2019;1;7.040000000000001;6;3;2;5;1;0;0;0;0;0;0
57633889;2000056;2019;1;8.633333333333333;6;6;0;6;0;0;0;0;0;0;0
57633890;2000056;2019;1;7.078846153846156;52;36;16;52;0;0;0;0;0;0;0
57633891;2000056;2019;1;7.242857142857143;7;6;1;7;0;0;0;0;0;0;0
57633892;2000056;2019;1;6.914285714285714;7;4;3;7;0;0;0;0;0;0;0
57633894;2000056;2019;1;7.200000000000001;7;5;2;7;0;0;0;0;0;0;0
57633895;2000056;2019;1;7.516666666666667;6;6;0;6;0;0;0;0;0;0;0
57633896;2000056;2019;1;6.716666666666666;6;3;3;6;0;0;0;0;0;0;0
57633897;2000056;2019;1;6.95;6;4;2;6;0;0;0;0;0;0;0
57633898;2000056;2019;1;7.171428571428571;7;5;2;7;0;0;0;0;0;0;0
57633899;2000056;2019;1;6.883333333333333;6;3;3;6;0;0;0;0;0;0;0
57633900;2000056;2019;1;8.036000000000001;51;48;2;50;0;1;0;0;0;0;0
57633901;2000056;2019;1;7.7;6;5;1;6;0;0;0;0;0;0;0
57633902;2000056;2019;1;8.533333333333333;6;6;0;6;0;0;0;0;0;0;0
57633903;2000056;2019;1;7.899999999999999;6;6;0;6;0;0;0;0;0;0;0
57633904;2000056;2019;1;8.014285714285714;7;7;0;7;0;0;0;0;0;0;0
57633905;2000056;2019;1;7.557142857142857;8;6;1;7;0;0;0;0;0;1;0
57633906;2000056;2019;1;8.242857142857144;7;7;0;7;0;0;0;0;0;0;0
57633907;2000056;2019;1;8.133333333333333;6;6;0;6;0;0;0;0;0;0;0
57633908;2000056;2019;1;8.3;6;5;0;5;0;1;0;0;0;0;0
57633910;2000056;2019;1;6.184444444444445;48;9;36;45;1;2;0;0;0;0;0
57633911;2000056;2019;1;7.899999999999999;7;6;0;6;0;1;0;0;0;0;0
57633912;2000056;2019;1;7.757142857142857;7;7;0;7;0;0;0;0;0;0;0
57633913;2000056;2019;1;8.066666666666666;7;5;1;6;0;1;0;0;0;0;0
57633914;2000056;2019;1;7.557142857142858;7;5;2;7;0;0;0;0;0;0;0
57633915;2000056;2019;1;7.7;7;7;0;7;0;0;0;0;0;0;0
57633916;2000056;2019;1;7.685714285714285;7;7;0;7;0;0;0;0;0;0;0
57633917;2000056;2019;1;8.466666666666667;6;6;0;6;0;0;0;0;0;0;0
57633919;2000056;2019;1;8.433333333333334;3;3;0;3;0;0;0;0;0;0;0
57633920;2000056;2019;1;8.6;3;3;0;3;0;0;0;0;0;0;0
57633921;2000056;2019;1;8.4;3;3;0;3;0;0;0;0;0;0;0
57633922;2000056;2019;1;8.0;3;3;0;3;0;0;0;0;0;0;0
57633923;2000056;2019;1;8.1;3;2;0;2;0;0;0;0;0;0;1
57633924;2000056;2019;1;7.333333333333333;3;2;1;3;0;0;0;0;0;0;0
57633925;2000056;2019;1;8.0;3;3;0;3;0;0;0;0;0;0;0
57633926;2000056;2019;1;8.5;3;3;0;3;0;0;0;0;0;0;0
57633927;2000056;2019;1;7.833333333333333;3;3;0;3;0;0;0;0;0;0;0
57633928;2000056;2019;1;7.5;3;3;0;3;0;0;0;0;0;0;0
57633929;2000056;2019;1;7.5;2;2;0;2;0;0;0;0;0;0;0
57633930;2000056;2019;1;7.75;2;2;0;2;0;0;0;0;0;0;0
57633931;2000056;2019;1;7.166666666666667;3;3;0;3;0;0;0;0;0;0;0
57633932;2000056;2019;1;8.166666666666666;3;3;0;3;0;0;0;0;0;0;0
57633933;2000056;2019;1;8.25;2;2;0;2;0;0;0;0;0;0;0
57633934;2000056;2019;1;8.0;2;2;0;2;0;0;0;0;0;0;0
57633935;2000056;2019;1;7.5;2;2;0;2;0;0;0;0;0;0;0
57633936;2000056;2019;1;8.0;2;2;0;2;0;0;0;0;0;0;0
57633984;2000056;2019;1;6.928;25;14;11;25;0;0;0;0;0;0;0
57633986;2000056;2019;1;6.631999999999998;27;9;16;25;2;0;0;0;0;0;0
57633988;2000056;2019;1;6.973076923076922;26;12;14;26;0;0;0;0;0;0;0
57633989;2000056;2019;1;6.514285714285713;28;10;18;28;0;0;0;0;0;0;0
57634046;2000056;2019;1;8.75;5;2;0;2;0;1;0;0;0;2;0
57634047;2000056;2019;1;0.0;3;0;0;0;0;0;0;0;0;3;0
57634210;2000056;2019;1;9.8;1;1;0;1;0;0;0;0;0;0;0
57634274;2000056;2019;1;0.0;1;0;0;0;0;0;0;0;0;0;1
57634427;2000056;2019;1;0.0;2;0;0;0;1;0;0;0;0;0;1
57634450;2000056;2019;1;7.3;1;1;0;1;0;0;0;0;0;0;0
57634538;2000056;2019;1;8.473076923076924;52;46;6;52;0;0;0;0;0;0;0
57634542;2000056;2019;1;8.985714285714284;50;46;3;49;0;1;0;0;0;0;0
57634947;2000056;2019;1;9.8;1;1;0;1;0;0;0;0;0;0;0
57635269;2000056;2019;1;7.993877551020409;52;45;4;49;3;0;0;0;0;0;0
57635551;2000056;2019;1;0.0;1;0;0;0;0;0;0;0;0;0;1
57635665;2000056;2019;1;7.375471698113207;53;36;17;53;0;0;0;0;0;0;0
57636031;2000056;2019;1;8.088888888888889;9;8;1;9;0;0;0;0;0;0;0
57636157;2000056;2019;1;8.730555555555556;41;36;0;36;0;2;0;0;0;2;1
57636202;2000056;2019;1;10.0;17;17;0;17;0;0;0;0;0;0;0
57636206;2000056;2019;1;7.138461538461537;52;36;16;52;0;0;0;0;0;0;0
57636226;2000056;2019;1;8.592156862745098;51;50;1;51;0;0;0;0;0;0;0
57636228;2000056;2019;1;8.100000000000001;49;48;1;49;0;0;0;0;0;0;0
57636232;2000056;2019;1;7.876470588235294;52;37;14;51;0;1;0;0;0;0;0
57636235;2000056;2019;1;6.513636363636365;47;10;34;44;2;0;0;0;0;1;0
57636237;2000056;2019;1;8.11764705882353;51;48;3;51;0;0;0;0;0;0;0
57636239;2000056;2019;1;8.9;4;4;0;4;0;0;0;0;0;0;0
57636244;2000056;2019;1;9.02;5;5;0;5;0;0;0;0;0;0;0
57636246;2000056;2019;1;9.325;4;4;0;4;0;0;0;0;0;0;0
57636250;2000056;2019;1;9.25;4;4;0;4;0;0;0;0;0;0;0
57636252;2000056;2019;1;9.0;3;3;0;3;0;0;0;0;0;0;0
57636255;2000056;2019;1;8.95;4;4;0;4;0;0;0;0;0;0;0
57636257;2000056;2019;1;9.06;5;5;0;5;0;0;0;0;0;0;0
57636259;2000056;2019;1;9.0;4;4;0;4;0;0;0;0;0;0;0
57636260;2000056;2019;1;9.1;5;5;0;5;0;0;0;0;0;0;0
57636264;2000056;2019;1;9.0;3;3;0;3;0;0;0;0;0;0;0
57636266;2000056;2019;1;9.166666666666666;3;3;0;3;0;0;0;0;0;0;0
57636269;2000056;2019;1;9.2;5;5;0;5;0;0;0;0;0;0;0
57636395;2000056;2019;1;0.0;1;0;0;0;0;0;0;0;0;0;1
57636913;2000056;2019;1;6.2;1;0;1;1;0;0;0;0;0;0;0
57636917;2000056;2019;1;9.266666666666667;6;6;0;6;0;0;0;0;0;0;0
57636918;2000056;2019;1;9.385714285714284;7;7;0;7;0;0;0;0;0;0;0
57636919;2000056;2019;1;9.66;5;5;0;5;0;0;0;0;0;0;0
57636920;2000056;2019;1;9.5;5;5;0;5;0;0;0;0;0;0;0
57636936;2000056;2019;1;9.439285714285717;56;56;0;56;0;0;0;0;0;0;0
57636937;2000056;2019;1;9.08490566037736;53;53;0;53;0;0;0;0;0;0;0
57636938;2000056;2019;1;8.937735849056608;53;53;0;53;0;0;0;0;0;0;0
57636940;2000056;2019;1;9.03846153846154;26;26;0;26;0;0;0;0;0;0;0
57636941;2000056;2019;1;8.988000000000001;25;25;0;25;0;0;0;0;0;0;0
57636944;2000056;2019;1;9.24375;17;16;0;16;0;0;0;0;0;1;0
57636946;2000056;2019;1;8.996666666666666;30;30;0;30;0;0;0;0;0;0;0
57636948;2000056;2019;1;9.5;5;5;0;5;0;0;0;0;0;0;0
57636949;2000056;2019;1;9.25;6;6;0;6;0;0;0;0;0;0;0
57636950;2000056;2019;1;9.5;5;5;0;5;0;0;0;0;0;0;0
57636951;2000056;2019;1;10.0;6;6;0;6;0;0;0;0;0;0;0
57636952;2000056;2019;1;10.0;5;5;0;5;0;0;0;0;0;0;0
57636953;2000056;2019;1;10.0;6;6;0;6;0;0;0;0;0;0;0
57636954;2000056;2019;1;9.6;6;6;0;6;0;0;0;0;0;0;0
57636955;2000056;2019;1;9.5;4;4;0;4;0;0;0;0;0;0;0
57636956;2000056;2019;1;9.466666666666669;6;6;0;6;0;0;0;0;0;0;0
57637468;2000056;2019;1;6.9;1;0;1;1;0;0;0;0;0;0;0
57637582;2000056;2019;1;7.939622641509433;53;50;3;53;0;0;0;0;0;0;0
57637588;2000056;2019;1;9.05;2;2;0;2;0;0;0;0;0;0;0
57637593;2000056;2019;1;9.175;4;4;0;4;0;0;0;0;0;0;0
57637595;2000056;2019;1;7.775;4;3;1;4;0;0;0;0;0;0;0
57637596;2000056;2019;1;8.86;5;5;0;5;0;0;0;0;0;0;0
57637597;2000056;2019;1;9.35;4;4;0;4;0;0;0;0;0;0;0
57637598;2000056;2019;1;9.2;4;4;0;4;0;0;0;0;0;0;0
57637600;2000056;2019;1;9.35;4;4;0;4;0;0;0;0;0;0;0
57637601;2000056;2019;1;8.625;5;4;0;4;0;0;0;0;0;1;0
57637602;2000056;2019;1;8.45;4;4;0;4;0;0;0;0;0;0;0
57637603;2000056;2019;1;9.725;4;4;0;4;0;0;0;0;0;0;0
57637604;2000056;2019;1;8.9;5;4;0;4;0;0;0;0;0;1;0
57637605;2000056;2019;1;9.5;4;4;0;4;0;0;0;0;0;0;0
57637606;2000056;2019;1;8.825;4;4;0;4;0;0;0;0;0;0;0
57637607;2000056;2019;1;7.95;4;4;0;4;0;0;0;0;0;0;0
57637756;2000056;2019;1;0.0;1;0;0;0;0;0;0;0;0;0;1
57637757;2000056;2019;1;7.3;1;1;0;1;0;0;0;0;0;0;0
57637758;2000056;2019;1;7.725;5;4;0;4;0;0;0;0;0;1;0
57637925;2000056;2019;1;8.224528301886792;53;51;2;53;0;0;0;0;0;0;0
57637926;2000056;2019;1;8.86;5;5;0;5;0;0;0;0;0;0;0
57637927;2000056;2019;1;8.98;5;5;0;5;0;0;0;0;0;0;0
57637928;2000056;2019;1;8.58;5;5;0;5;0;0;0;0;0;0;0
57637929;2000056;2019;1;8.639999999999999;5;5;0;5;0;0;0;0;0;0;0
57637930;2000056;2019;1;8.85;6;6;0;6;0;0;0;0;0;0;0
57637931;2000056;2019;1;8.84;5;5;0;5;0;0;0;0;0;0;0
57637932;2000056;2019;1;8.783333333333333;6;6;0;6;0;0;0;0;0;0;0
57637933;2000056;2019;1;8.633333333333333;6;6;0;6;0;0;0;0;0;0;0
57637934;2000056;2019;1;9.12;5;5;0;5;0;0;0;0;0;0;0
57637935;2000056;2019;1;8.875;4;4;0;4;0;0;0;0;0;0;0
57637936;2000056;2019;1;8.89375;16;16;0;16;0;0;0;0;0;0;0
57637937;2000056;2019;1;9.26875;16;16;0;16;0;0;0;0;0;0;0
57637938;2000056;2019;1;9.041176470588235;17;17;0;17;0;0;0;0;0;0;0
57637939;2000056;2019;1;8.564285714285715;14;14;0;14;0;0;0;0;0;0;0
57637940;2000056;2019;1;8.264285714285716;14;14;0;14;0;0;0;0;0;0;0
57637941;2000056;2019;1;8.628571428571428;14;14;0;14;0;0;0;0;0;0;0
57637962;2000056;2019;1;8.17222222222222;54;49;5;54;0;0;0;0;0;0;0
57637963;2000056;2019;1;8.572727272727274;23;22;0;22;0;1;0;0;0;0;0
57637964;2000056;2019;1;8.75;30;30;0;30;0;0;0;0;0;0;0
57637972;2000056;2019;1;9.7;2;1;0;1;0;0;0;0;0;1;0
57638035;2000056;2019;1;8.5;1;1;0;1;0;0;0;0;0;0;0
57638037;2000056;2019;1;9.0;1;1;0;1;0;0;0;0;0;0;0
57638208;2000056;2019;1;8.206896551724137;29;28;1;29;0;0;0;0;0;0;0
57638212;2000056;2019;1;8.408695652173913;23;23;0;23;0;0;0;0;0;0;0
57638865;2000056;2019;1;8.6;2;1;0;1;0;0;0;0;0;0;1
57638900;2000056;2019;1;8.711764705882354;51;51;0;51;0;0;0;0;0;0;0
57638901;2000056;2019;1;8.511111111111113;18;18;0;18;0;0;0;0;0;0;0
57638902;2000056;2019;1;8.964999999999998;20;20;0;20;0;0;0;0;0;0;0
57638904;2000056;2019;1;8.592307692307694;13;13;0;13;0;0;0;0;0;0;0
57639099;2000056;2019;1;6.85;4;2;2;4;0;0;0;0;0;0;0
57639101;2000056;2019;1;6.779999999999999;5;2;3;5;0;0;0;0;0;0;0
57639102;2000056;2019;1;5.96;5;0;5;5;0;0;0;0;0;0;0
57639103;2000056;2019;1;7.08;5;2;3;5;0;0;0;0;0;0;0
57639104;2000056;2019;1;6.95;4;2;2;4;0;0;0;0;0;0;0
57639105;2000056;2019;1;7.140000000000001;5;4;1;5;0;0;0;0;0;0;0
57639106;2000056;2019;1;8.5;5;5;0;5;0;0;0;0;0;0;0
57639107;2000056;2019;1;8.375;4;4;0;4;0;0;0;0;0;0;0
57639108;2000056;2019;1;8.459999999999999;5;5;0;5;0;0;0;0;0;0;0
57639111;2000056;2019;1;8.416666666666666;6;6;0;6;0;0;0;0;0;0;0
57639112;2000056;2019;1;8.440000000000001;5;5;0;5;0;0;0;0;0;0;0
57639113;2000056;2019;1;8.299999999999999;6;6;0;6;0;0;0;0;0;0;0
57639114;2000056;2019;1;8.459999999999999;5;5;0;5;0;0;0;0;0;0;0
57639115;2000056;2019;1;8.6;5;5;0;5;0;0;0;0;0;0;0
57639116;2000056;2019;1;8.116666666666667;6;6;0;6;0;0;0;0;0;0;0
57639117;2000056;2019;1;7.739999999999999;5;4;1;5;0;0;0;0;0;0;0
57639118;2000056;2019;1;7.539999999999999;5;4;1;5;0;0;0;0;0;0;0
57639119;2000056;2019;1;7.399999999999999;6;5;1;6;0;0;0;0;0;0;0
57639134;2000056;2019;1;9.274999999999997;20;20;0;20;0;0;0;0;0;0;0
57639136;2000056;2019;1;9.02;5;5;0;5;0;0;0;0;0;0;0
57639140;2000056;2019;1;9.44;5;5;0;5;0;0;0;0;0;0;0
57639144;2000056;2019;1;9.18;5;5;0;5;0;0;0;0;0;0;0
57639145;2000056;2019;1;9.46;5;5;0;5;0;0;0;0;0;0;0
57639407;2000056;2019;1;7.701923076923076;52;48;4;52;0;0;0;0;0;0;0
57639408;2000056;2019;1;7.838461538461539;13;13;0;13;0;0;0;0;0;0;0
57639409;2000056;2019;1;7.792307692307693;13;12;1;13;0;0;0;0;0;0;0
57639411;2000056;2019;1;7.684615384615385;13;12;1;13;0;0;0;0;0;0;0
57639436;2000056;2019;1;8.643396226415096;53;53;0;53;0;0;0;0;0;0;0
57639469;2000056;2019;1;6.720408163265306;51;21;28;49;2;0;0;0;0;0;0
57639470;2000056;2019;1;7.108333333333333;12;8;4;12;0;0;0;0;0;0;0
57639472;2000056;2019;1;6.708333333333333;13;5;7;12;1;0;0;0;0;0;0
57639474;2000056;2019;1;6.574999999999999;13;5;7;12;1;0;0;0;0;0;0
57639482;2000056;2019;1;10.0;10;10;0;10;0;0;0;0;0;0;0
57639483;2000056;2019;1;10.0;10;10;0;10;0;0;0;0;0;0;0
57639484;2000056;2019;1;10.0;10;10;0;10;0;0;0;0;0;0;0
57639485;2000056;2019;1;10.0;10;9;0;9;0;0;0;0;0;1;0
57639486;2000056;2019;1;8.07;10;9;1;10;0;0;0;0;0;0;0
57639487;2000056;2019;1;9.52;15;15;0;15;0;0;0;0;0;0;0
57639489;2000056;2019;1;10.0;7;6;0;6;0;0;0;0;0;1;0
57639494;2000056;2019;1;6.5076923076923086;13;3;10;13;0;0;0;0;0;0;0
57639501;2000056;2019;1;6.68269230769231;52;18;34;52;0;0;0;0;0;0;0
57639502;2000056;2019;1;6.864705882352941;17;7;10;17;0;0;0;0;0;0;0
57639503;2000056;2019;1;6.594117647058824;17;6;11;17;0;0;0;0;0;0;0
57639504;2000056;2019;1;6.583333333333333;18;5;13;18;0;0;0;0;0;0;0
57639505;2000056;2019;1;7.7499999999999964;52;47;5;52;0;0;0;0;0;0;0
57639506;2000056;2019;1;8.26153846153846;13;12;1;13;0;0;0;0;0;0;0
57639507;2000056;2019;1;8.215384615384616;13;13;0;13;0;0;0;0;0;0;0
