ano;periodo;id_turma;media_final_geral;total_alunos;qtd_aprovado;qtd_desistencia;qtd_reprovado_por_média_e_por_faltas;qtd_trancado;qtd_aprovado_por_nota;qtd_reprovado;qtd_reprovado_por_faltas;qtd_reprovado_por_nota_e_falta;qtd_reprovado_por_nota
2018;2;57623684;9.166666666666666;3;3;0;0;0;0;0;0;0;0
2018;2;57623685;8.733333333333334;3;3;0;0;0;0;0;0;0;0
2018;2;57623686;9.75;2;2;0;0;0;0;0;0;0;0
2018;2;57623687;7.333333333333333;3;3;0;0;0;0;0;0;0;0
2018;2;57623688;9.666666666666666;3;3;0;0;0;0;0;0;0;0
2018;2;57623689;7.8;1;1;0;0;0;0;0;0;0;0
2018;2;57623690;9.666666666666666;3;3;0;0;0;0;0;0;0;0
2018;2;57623691;8.0;1;1;0;0;0;0;0;0;0;0
2018;2;57623692;9.0;1;1;0;0;0;0;0;0;0;0
2018;2;57623693;9.75;3;2;0;0;1;0;0;0;0;0
2018;2;57623694;8.333333333333334;3;3;0;0;0;0;0;0;0;0
2018;2;57623695;8.1;2;2;0;0;0;0;0;0;0;0
2018;2;57623696;9.6;2;2;0;0;0;0;0;0;0;0
2018;2;57623697;9.0;1;1;0;0;0;0;0;0;0;0
2018;2;57623698;8.8;1;1;0;0;0;0;0;0;0;0
2018;2;57623699;7.366666666666667;3;3;0;0;0;0;0;0;0;0
2018;2;57623700;9.5;2;1;0;0;0;0;0;1;0;0
2018;2;57623701;0.0;2;0;0;0;0;0;0;2;0;0
2018;2;57623702;8.833333333333334;3;3;0;0;0;0;0;0;0;0
2018;2;57623703;7.8;1;1;0;0;0;0;0;0;0;0
2018;2;57623705;10.0;1;1;0;0;0;0;0;0;0;0
2018;2;57623706;9.833333333333334;3;3;0;0;0;0;0;0;0;0
2018;2;57623707;8.325;4;4;0;0;0;0;0;0;0;0
2018;2;57623708;8.433333333333332;3;3;0;0;0;0;0;0;0;0
2018;2;57623709;8.7;3;1;0;0;0;0;2;0;0;0
2018;2;57623711;9.533333333333331;3;3;0;0;0;0;0;0;0;0
2018;2;57623712;7.0;2;2;0;0;0;0;0;0;0;0
2018;2;57623713;9.0;1;1;0;0;0;0;0;0;0;0
2018;2;57623714;8.0;2;2;0;0;0;0;0;0;0;0
2018;2;57623715;7.4;1;1;0;0;0;0;0;0;0;0
2018;2;57623716;10.0;1;1;0;0;0;0;0;0;0;0
2018;2;57623717;9.0;3;3;0;0;0;0;0;0;0;0
2018;2;57623718;9.066666666666668;3;3;0;0;0;0;0;0;0;0
2018;2;57623719;9.133333333333333;3;3;0;0;0;0;0;0;0;0
2018;2;57623724;0.0;2;0;0;1;1;0;0;0;0;0
2018;2;57623727;10.0;1;1;0;0;0;0;0;0;0;0
2018;2;57623728;9.133333333333333;3;3;0;0;0;0;0;0;0;0
2018;2;57623730;9.0;3;3;0;0;0;0;0;0;0;0
2018;2;57623731;6.5;1;1;0;0;0;0;0;0;0;0
2018;2;57623732;10.0;1;1;0;0;0;0;0;0;0;0
2018;2;57623735;0.0;1;0;0;0;0;0;0;1;0;0
2018;2;57623736;8.666666666666666;3;3;0;0;0;0;0;0;0;0
2018;2;57623737;9.5;1;1;0;0;0;0;0;0;0;0
2018;2;57623738;9.3;2;1;0;0;1;0;0;0;0;0
2018;2;57623739;9.533333333333331;3;3;0;0;0;0;0;0;0;0
2018;2;57623740;10.0;2;2;0;0;0;0;0;0;0;0
2018;2;57623741;10.0;1;1;0;0;0;0;0;0;0;0
2018;2;57623742;10.0;4;3;0;0;0;0;1;0;0;0
2018;2;57623743;10.0;1;1;0;0;0;0;0;0;0;0
2018;2;57623744;10.0;2;2;0;0;0;0;0;0;0;0
2018;2;57623745;9.55;2;2;0;0;0;0;0;0;0;0
2018;2;57623746;8.833333333333334;3;3;0;0;0;0;0;0;0;0
2018;2;57623747;8.0;1;1;0;0;0;0;0;0;0;0
2018;2;57623748;8.8;1;1;0;0;0;0;0;0;0;0
2018;2;57623749;10.0;1;1;0;0;0;0;0;0;0;0
2018;2;57623750;7.461111111111112;22;18;0;0;0;0;1;3;0;0
2018;2;57623751;7.861538461538463;28;26;0;0;0;0;1;1;0;0
2018;2;57623752;7.948571428571428;39;35;0;0;0;0;4;0;0;0
2018;2;57623753;7.675;19;16;0;0;0;0;1;2;0;0
2018;2;57623755;7.899999999999999;14;8;0;0;0;0;0;6;0;0
2018;2;57623756;8.094736842105263;22;19;0;0;2;0;0;1;0;0
2018;2;57623757;8.125;4;4;0;0;0;0;0;0;0;0
2018;2;57623758;9.0;2;2;0;0;0;0;0;0;0;0
2018;2;57623759;7.75;4;4;0;0;0;0;0;0;0;0
2018;2;57623761;8.4;5;4;0;0;1;0;0;0;0;0
2018;2;57623762;9.5;3;2;0;0;0;0;1;0;0;0
2018;2;57623763;9.28;6;5;0;0;0;0;1;0;0;0
2018;2;57623764;10.0;1;1;0;0;0;0;0;0;0;0
2018;2;57623765;10.0;5;5;0;0;0;0;0;0;0;0
2018;2;57623766;9.0;1;1;0;0;0;0;0;0;0;0
2018;2;57623767;9.4;5;5;0;0;0;0;0;0;0;0
2018;2;57623768;8.971428571428572;7;7;0;0;0;0;0;0;0;0
2018;2;57623769;7.0;1;1;0;0;0;0;0;0;0;0
2018;2;57623770;9.466666666666669;6;6;0;0;0;0;0;0;0;0
2018;2;57623771;10.0;11;11;0;0;0;0;0;0;0;0
2018;2;57623772;7.0;1;1;0;0;0;0;0;0;0;0
2018;2;57623773;8.0;1;1;0;0;0;0;0;0;0;0
2018;2;57623774;9.0;1;1;0;0;0;0;0;0;0;0
2018;2;57623775;9.0;1;1;0;0;0;0;0;0;0;0
2018;2;57623776;8.757142857142856;7;7;0;0;0;0;0;0;0;0
2018;2;57623777;9.185714285714283;8;7;0;0;0;0;1;0;0;0
2018;2;57623778;8.2;5;4;0;0;0;0;1;0;0;0
2018;2;57623779;9.0;3;1;0;0;1;0;1;0;0;0
2018;2;57623782;9.6;1;1;0;0;0;0;0;0;0;0
2018;2;57623788;0.0;1;0;0;0;1;0;0;0;0;0
2018;2;57623795;0.0;1;0;0;0;1;0;0;0;0;0
2018;2;57623797;8.500000000000002;18;12;0;0;0;0;6;0;0;0
2018;2;57623798;8.126666666666665;20;15;0;0;0;0;0;5;0;0
2018;2;57623799;8.142857142857144;19;14;0;0;0;0;0;5;0;0
2018;2;57623800;8.025000000000002;18;16;0;0;0;0;0;2;0;0
2018;2;57623801;8.377777777777776;20;9;0;0;1;0;0;10;0;0
2018;2;57623802;8.6;15;12;0;0;0;0;1;2;0;0
2018;2;57623803;8.007142857142858;21;14;0;0;1;0;1;5;0;0
2018;2;57623804;9.4;19;11;0;0;0;0;8;0;0;0
2018;2;57623805;8.470000000000002;13;10;0;0;0;0;1;2;0;0
2018;2;57623806;8.236363636363636;16;11;0;0;2;0;0;3;0;0
2018;2;57623807;7.910000000000001;13;10;0;0;1;0;1;1;0;0
2018;2;57623808;9.75;12;2;0;0;3;0;2;5;0;0
2018;2;57623813;0.0;1;0;0;1;0;0;0;0;0;0
2018;2;57623816;9.025;8;8;0;0;0;0;0;0;0;0
2018;2;57623817;8.08;6;5;0;0;0;0;0;1;0;0
2018;2;57623820;8.016666666666667;7;6;0;0;0;0;0;1;0;0
2018;2;57623821;7.182051282051284;46;20;5;1;1;19;0;0;0;0
2018;2;57623822;6.353846153846154;38;7;4;0;3;19;5;0;0;0
2018;2;57623823;6.684444444444443;55;16;1;6;1;29;2;0;0;0
2018;2;57623824;6.172727272727273;17;2;0;1;2;9;3;0;0;0
2018;2;57623825;6.922222222222223;23;9;3;1;1;9;0;0;0;0
2018;2;57623826;6.126666666666665;24;4;0;5;0;11;4;0;0;0
2018;2;57623827;5.844444444444445;36;2;2;1;2;16;13;0;0;0
2018;2;57623829;5.955263157894738;52;5;5;3;1;33;5;0;0;0
2018;2;57623831;6.577777777777778;11;4;0;0;0;5;2;0;0;0
2018;2;57623833;6.314285714285715;9;1;0;0;0;6;2;0;0;0
2018;2;57623835;6.406666666666666;20;4;2;1;2;11;0;0;0;0
2018;2;57623837;6.500000000000001;17;5;2;0;0;10;0;0;0;0
2018;2;57623838;6.1787878787878805;35;8;0;0;0;25;2;0;0;0
2018;2;57623840;6.304545454545454;30;4;3;2;1;18;2;0;0;0
2018;2;57623842;6.5857142857142845;24;9;0;2;1;12;0;0;0;0
2018;2;57623843;7.086842105263158;48;21;5;3;2;17;0;0;0;0
2018;2;57623844;6.293333333333334;17;5;0;0;1;10;1;0;0;0
2018;2;57623845;8.799999999999999;15;14;1;0;0;0;0;0;0;0
2018;2;57623846;8.810526315789474;21;19;0;2;0;0;0;0;0;0
2018;2;57623847;8.564285714285713;15;14;0;1;0;0;0;0;0;0
2018;2;57623848;7.514285714285713;22;16;0;0;0;5;1;0;0;0
2018;2;57623849;7.132258064516128;31;19;0;0;0;12;0;0;0;0
2018;2;57623851;7.137037037037038;27;15;0;0;0;12;0;0;0;0
2018;2;57623853;6.855555555555556;28;13;0;0;0;14;1;0;0;0
2018;2;57623854;6.83125;21;6;0;2;1;9;2;0;0;1
2018;2;57623855;6.3533333333333335;18;0;0;0;0;15;3;0;0;0
2018;2;57623856;7.528205128205127;84;51;0;0;1;27;5;0;0;0
2018;2;57623857;6.877777777777778;14;5;0;0;1;4;4;0;0;0
2018;2;57623859;6.782352941176471;23;8;4;0;0;9;2;0;0;0
2018;2;57623861;7.2428571428571455;23;9;1;0;0;12;1;0;0;0
2018;2;57623862;6.604761904761904;52;15;3;0;1;27;6;0;0;0
2018;2;57623863;7.682758620689657;31;19;0;0;0;10;2;0;0;0
2018;2;57623864;6.582352941176471;18;6;1;0;0;11;0;0;0;0
2018;2;57623866;6.503571428571428;32;8;0;0;0;20;4;0;0;0
2018;2;57623868;6.542857142857143;20;6;1;0;0;8;5;0;0;0
2018;2;57623870;6.133333333333333;10;1;0;0;1;5;3;0;0;0
2018;2;57623872;5.5875;9;1;0;0;0;7;1;0;0;0
2018;2;57623873;6.047222222222222;52;6;0;0;4;30;12;0;0;0
2018;2;57623874;7.274193548387097;38;20;0;0;0;11;7;0;0;0
2018;2;57623875;7.339473684210525;43;22;1;0;0;16;4;0;0;0
2018;2;57623876;5.65;19;1;1;0;2;15;0;0;0;0
2018;2;57623877;7.617948717948717;40;30;0;0;1;9;0;0;0;0
2018;2;57623878;8.059999999999999;20;18;0;0;0;2;0;0;0;0
2018;2;57623879;7.144444444444444;20;12;0;0;1;6;1;0;0;0
2018;2;57623880;7.454545454545453;35;21;0;0;1;12;1;0;0;0
2018;2;57623882;5.796666666666667;30;1;0;0;0;29;0;0;0;0
2018;2;57623883;7.939999999999999;6;5;1;0;0;0;0;0;0;0
2018;2;57623884;7.74;6;4;1;0;0;1;0;0;0;0
2018;2;57623885;8.52;5;5;0;0;0;0;0;0;0;0
2018;2;57623886;8.2;5;5;0;0;0;0;0;0;0;0
2018;2;57623887;7.4;4;4;0;0;0;0;0;0;0;0
2018;2;57623888;8.35;6;6;0;0;0;0;0;0;0;0
2018;2;57623889;6.4;31;7;0;0;0;24;0;0;0;0
2018;2;57623890;6.753571428571428;30;8;0;1;1;20;0;0;0;0
2018;2;57623891;8.489473684210525;25;19;1;0;5;0;0;0;0;0
2018;2;57623892;8.424999999999999;12;11;0;0;0;1;0;0;0;0
2018;2;57623893;9.404651162790698;46;43;1;1;1;0;0;0;0;0
2018;2;57623894;8.341176470588234;45;34;1;0;2;0;6;0;2;0
2018;2;57623895;9.15;7;4;0;0;0;0;3;0;0;0
2018;2;57623896;7.955555555555557;28;23;0;0;1;4;0;0;0;0
2018;2;57623897;7.769230769230769;13;10;0;0;0;3;0;0;0;0
2018;2;57623898;7.4142857142857155;15;10;0;0;1;4;0;0;0;0
2018;2;57623899;9.1;5;5;0;0;0;0;0;0;0;0
2018;2;57623900;9.2;4;4;0;0;0;0;0;0;0;0
2018;2;57623901;6.637931034482758;47;10;14;1;3;19;0;0;0;0
2018;2;57623902;8.5;4;4;0;0;0;0;0;0;0;0
2018;2;57623903;8.2;5;5;0;0;0;0;0;0;0;0
2018;2;57623904;7.0;5;5;0;0;0;0;0;0;0;0
2018;2;57623905;6.4;5;0;0;0;1;4;0;0;0;0
2018;2;57623906;8.58666666666667;16;15;0;0;0;0;1;0;0;0
2018;2;57623907;9.053333333333336;16;15;0;0;0;0;1;0;0;0
2018;2;57623909;9.42121212121212;36;33;1;0;2;0;0;0;0;0
2018;2;57623910;8.470588235294118;18;14;0;1;0;3;0;0;0;0
2018;2;57623911;8.633333333333333;43;39;1;0;1;0;2;0;0;0
2018;2;57623912;9.242857142857144;19;14;1;0;1;0;3;0;0;0
2018;2;57623914;8.27948717948718;45;34;2;0;1;4;3;0;0;1
2018;2;57623915;8.616666666666667;37;27;2;0;1;3;4;0;0;0
2018;2;57623916;9.057894736842108;43;38;0;3;1;0;1;0;0;0
2018;2;57623917;7.76;31;27;0;1;0;3;0;0;0;0
2018;2;57623918;7.666666666666667;6;4;0;0;0;2;0;0;0;0
2018;2;57623919;7.439999999999999;11;7;0;1;0;3;0;0;0;0
2018;2;57623920;7.968181818181816;24;20;0;2;0;2;0;0;0;0
2018;2;57623921;7.899999999999999;14;11;0;0;0;3;0;0;0;0
2018;2;57623922;8.478947368421053;42;36;3;1;0;2;0;0;0;0
2018;2;57623923;8.971428571428575;45;34;4;0;3;0;3;0;0;1
2018;2;57623924;10.0;48;40;3;0;2;0;3;0;0;0
2018;2;57623925;9.841463414634148;52;41;0;0;7;0;4;0;0;0
2018;2;57623926;9.029411764705882;37;33;0;3;0;1;0;0;0;0
2018;2;57623927;8.893939393939394;40;32;2;0;2;1;3;0;0;0
2018;2;57623928;8.262857142857143;36;35;0;0;0;0;1;0;0;0
2018;2;57623929;8.514705882352942;40;34;1;0;0;0;5;0;0;0
2018;2;57623930;8.766666666666667;43;33;0;3;4;3;0;0;0;0
2018;2;57623931;9.190909090909091;12;11;0;0;0;0;1;0;0;0
2018;2;57623932;6.75;37;10;2;5;5;12;3;0;0;0
2018;2;57623933;8.780000000000001;7;5;0;1;1;0;0;0;0;0
2018;2;57623934;8.77142857142857;17;13;2;0;0;1;1;0;0;0
2018;2;57623936;9.790909090909093;22;22;0;0;0;0;0;0;0;0
2018;2;57623937;8.850000000000001;23;22;0;0;1;0;0;0;0;0
2018;2;57623938;8.528125000000001;33;32;0;1;0;0;0;0;0;0
2018;2;57623939;8.585714285714287;39;34;0;3;1;1;0;0;0;0
2018;2;57623940;8.944444444444445;23;18;0;0;0;0;5;0;0;0
2018;2;57623941;9.079166666666667;26;24;2;0;0;0;0;0;0;0
2018;2;57623942;8.964285714285714;18;14;2;0;2;0;0;0;0;0
2018;2;57623943;7.629629629629632;32;19;2;0;0;8;3;0;0;0
2018;2;57623944;8.863157894736844;41;38;1;0;0;0;2;0;0;0
2018;2;57623945;7.987500000000001;23;15;0;0;7;1;0;0;0;0
2018;2;57623946;8.799999999999999;12;8;0;0;4;0;0;0;0;0
2018;2;57623947;8.587499999999999;11;8;0;0;3;0;0;0;0;0
2018;2;57623948;6.942857142857142;28;14;0;0;0;14;0;0;0;0
2018;2;57623950;9.01470588235294;36;33;0;0;1;1;1;0;0;0
2018;2;57623951;8.532;30;23;1;0;1;2;3;0;0;0
2018;2;57623952;8.551724137931034;32;28;1;1;1;1;0;0;0;0
2018;2;57623953;8.48;9;5;1;0;2;0;0;0;1;0
2018;2;57623954;9.213513513513512;44;37;2;1;3;0;1;0;0;0
2018;2;57623955;7.849999999999999;26;16;3;0;4;2;1;0;0;0
2018;2;57623956;9.15294117647059;35;34;0;0;0;0;1;0;0;0
2018;2;57623957;7.613333333333334;15;13;0;0;0;2;0;0;0;0
2018;2;57623958;8.702941176470587;40;32;1;0;3;2;2;0;0;0
2018;2;57623959;9.00980392156863;55;51;0;0;1;0;3;0;0;0
2018;2;57623960;8.72857142857143;31;26;0;1;2;2;0;0;0;0
2018;2;57623961;9.756756756756758;41;37;0;2;1;0;0;0;1;0
2018;2;57623962;8.836666666666666;37;30;0;4;3;0;0;0;0;0
2018;2;57623964;8.563636363636366;27;22;0;0;0;0;5;0;0;0
2018;2;57623965;7.246153846153845;13;7;0;0;0;6;0;0;0;0
2018;2;57623967;8.852631578947369;39;37;0;1;0;1;0;0;0;0
2018;2;57623969;8.663414634146342;46;38;1;2;2;3;0;0;0;0
2018;2;57623970;6.34;14;2;0;0;4;7;0;0;0;1
2018;2;57623971;8.540000000000001;14;9;0;0;4;1;0;0;0;0
2018;2;57623972;9.05;13;10;0;0;3;0;0;0;0;0
2018;2;57623973;6.987878787878787;33;17;0;0;0;16;0;0;0;0
2018;2;57623974;7.803125000000002;33;28;0;0;0;4;1;0;0;0
2018;2;57623975;7.046153846153846;14;8;0;1;0;5;0;0;0;0
2018;2;57623976;7.915789473684211;19;16;0;0;0;3;0;0;0;0
2018;2;57623977;7.862857142857142;36;28;0;0;0;7;1;0;0;0
2018;2;57623978;7.300000000000001;9;7;0;0;0;2;0;0;0;0
2018;2;57623979;7.839999999999999;11;8;1;0;0;2;0;0;0;0
2018;2;57623980;8.877777777777778;9;9;0;0;0;0;0;0;0;0
2018;2;57623981;8.35;8;8;0;0;0;0;0;0;0;0
2018;2;57623982;7.233333333333331;36;20;0;0;0;16;0;0;0;0
2018;2;57623983;6.833333333333334;9;5;0;0;0;4;0;0;0;0
2018;2;57623984;9.3;11;7;1;0;0;0;3;0;0;0
2018;2;57623985;9.11111111111111;9;9;0;0;0;0;0;0;0;0
2018;2;57623986;7.499999999999999;8;4;0;0;0;4;0;0;0;0
2018;2;57623987;7.942857142857145;36;28;0;0;0;7;1;0;0;0
2018;2;57623988;8.175;9;8;0;1;0;0;0;0;0;0
2018;2;57623989;8.999999999999998;11;7;1;3;0;0;0;0;0;0
2018;2;57623990;9.22222222222222;9;9;0;0;0;0;0;0;0;0
2018;2;57623991;8.450000000000001;8;7;0;0;0;1;0;0;0;0
2018;2;57623993;9.446511627906975;52;43;5;3;1;0;0;0;0;0
2018;2;57623994;8.414285714285715;55;41;9;3;0;1;1;0;0;0
2018;2;57623995;7.033333333333334;9;3;0;2;1;3;0;0;0;0
2018;2;57623996;7.450000000000002;54;32;7;2;1;12;0;0;0;0
2018;2;57623998;7.900000000000001;15;6;1;4;1;3;0;0;0;0
2018;2;57623999;10.0;3;2;0;1;0;0;0;0;0;0
2018;2;57624000;8.666666666666668;50;40;4;3;1;2;0;0;0;0
2018;2;57624001;8.548717948717949;50;36;7;2;2;3;0;0;0;0
2018;2;57624002;7.982608695652172;29;21;0;5;1;2;0;0;0;0
2018;2;57624003;7.856097560975607;45;41;0;3;1;0;0;0;0;0
2018;2;57624004;7.949999999999999;31;23;0;5;2;1;0;0;0;0
2018;2;57624005;7.330303030303032;39;27;0;4;1;5;1;0;0;1
2018;2;57624006;7.655555555555556;21;13;0;2;1;5;0;0;0;0
2018;2;57624007;6.358064516129033;39;6;0;0;0;25;8;0;0;0
2018;2;57624008;7.088372093023257;50;21;0;4;3;21;0;0;0;1
2018;2;57624010;9.318181818181817;27;22;0;2;3;0;0;0;0;0
2018;2;57624011;7.152631578947369;22;9;0;1;0;10;2;0;0;0
2018;2;57624012;6.176923076923076;28;7;0;2;0;19;0;0;0;0
2018;2;57624014;9.708333333333334;26;24;0;0;1;0;1;0;0;0
2018;2;57624015;8.047368421052633;23;17;0;3;1;2;0;0;0;0
2018;2;57624016;9.23;21;20;0;1;0;0;0;0;0;0
2018;2;57624017;9.330769230769231;33;26;0;0;2;0;5;0;0;0
2018;2;57624022;8.766666666666667;6;6;0;0;0;0;0;0;0;0
2018;2;57624023;8.06;5;5;0;0;0;0;0;0;0;0
2018;2;57624024;8.5;1;1;0;0;0;0;0;0;0;0
2018;2;57624025;8.0;1;1;0;0;0;0;0;0;0;0
2018;2;57624027;9.1;1;1;0;0;0;0;0;0;0;0
2018;2;57624028;8.45;2;2;0;0;0;0;0;0;0;0
2018;2;57624029;7.1;1;1;0;0;0;0;0;0;0;0
2018;2;57624032;8.15;2;2;0;0;0;0;0;0;0;0
2018;2;57624033;9.25;8;6;0;0;2;0;0;0;0;0
2018;2;57624035;7.449999999999999;2;1;0;0;0;1;0;0;0;0
2018;2;57624036;8.2;1;1;0;0;0;0;0;0;0;0
2018;2;57624037;8.600000000000001;2;2;0;0;0;0;0;0;0;0
2018;2;57624039;9.0;2;2;0;0;0;0;0;0;0;0
2018;2;57624040;9.3;1;1;0;0;0;0;0;0;0;0
2018;2;57624041;9.0;2;1;0;0;0;0;1;0;0;0
2018;2;57624043;9.7;1;1;0;0;0;0;0;0;0;0
2018;2;57624044;9.7;3;2;1;0;0;0;0;0;0;0
2018;2;57624045;9.7;1;1;0;0;0;0;0;0;0;0
2018;2;57624046;9.15;2;2;0;0;0;0;0;0;0;0
2018;2;57624048;8.03076923076923;30;23;1;0;3;3;0;0;0;0
2018;2;57624049;9.4;3;1;0;0;2;0;0;0;0;0
2018;2;57624050;9.5;1;1;0;0;0;0;0;0;0;0
2018;2;57624051;10.0;1;1;0;0;0;0;0;0;0;0
2018;2;57624052;7.866666666666667;6;5;0;0;0;1;0;0;0;0
2018;2;57624053;8.8;5;5;0;0;0;0;0;0;0;0
2018;2;57624054;9.05;4;4;0;0;0;0;0;0;0;0
2018;2;57624055;9.4;2;2;0;0;0;0;0;0;0;0
2018;2;57624056;9.666666666666666;3;3;0;0;0;0;0;0;0;0
2018;2;57624057;8.45;2;2;0;0;0;0;0;0;0;0
2018;2;57624058;7.958974358974357;39;37;0;0;0;2;0;0;0;0
2018;2;57624059;8.3;14;12;0;0;0;2;0;0;0;0
2018;2;57624060;8.200000000000001;13;10;0;0;0;3;0;0;0;0
2018;2;57624061;8.425;12;10;0;0;0;2;0;0;0;0
2018;2;57624062;8.55;14;13;0;0;0;1;0;0;0;0
2018;2;57624063;8.353846153846153;13;11;0;0;0;2;0;0;0;0
2018;2;57624064;7.933333333333334;12;9;0;0;0;3;0;0;0;0
2018;2;57624065;8.985714285714286;14;14;0;0;0;0;0;0;0;0
2018;2;57624066;8.561538461538461;13;12;0;0;0;1;0;0;0;0
2018;2;57624067;8.558333333333332;12;11;0;0;0;1;0;0;0;0
2018;2;57624069;8.979999999999997;28;24;0;1;1;1;1;0;0;0
2018;2;57624070;8.371428571428572;35;33;0;0;0;2;0;0;0;0
2018;2;57624071;8.299999999999999;12;10;0;0;0;2;0;0;0;0
2018;2;57624072;7.8538461538461535;13;11;0;0;0;2;0;0;0;0
2018;2;57624073;7.9;10;9;0;0;0;1;0;0;0;0
2018;2;57624075;7.775;16;13;0;0;0;3;0;0;0;0
2018;2;57624076;9.275;12;12;0;0;0;0;0;0;0;0
2018;2;57624077;8.738461538461538;13;12;0;0;0;1;0;0;0;0
2018;2;57624078;8.86;10;10;0;0;0;0;0;0;0;0
2018;2;57624079;8.358333333333333;12;11;0;0;0;1;0;0;0;0
2018;2;57624080;8.715384615384615;13;13;0;0;0;0;0;0;0;0
2018;2;57624081;8.3;10;9;0;0;0;1;0;0;0;0
2018;2;57624082;7.802777777777777;36;33;0;0;0;3;0;0;0;0
2018;2;57624083;8.876923076923076;13;13;0;0;0;0;0;0;0;0
2018;2;57624084;8.784615384615384;13;13;0;0;0;0;0;0;0;0
2018;2;57624085;8.19;10;9;0;0;0;1;0;0;0;0
2018;2;57624086;8.953846153846154;13;13;0;0;0;0;0;0;0;0
2018;2;57624087;8.8;13;13;0;0;0;0;0;0;0;0
2018;2;57624088;8.48;10;9;0;0;0;1;0;0;0;0
2018;2;57624089;7.232876712328768;82;44;0;0;0;29;9;0;0;0
2018;2;57624090;9.023076923076925;13;13;0;0;0;0;0;0;0;0
2018;2;57624091;9.307692307692308;13;13;0;0;0;0;0;0;0;0
2018;2;57624093;6.353164556962025;90;21;0;0;0;58;11;0;0;0
2018;2;57624094;8.618918918918919;39;35;2;0;0;2;0;0;0;0
2018;2;57624095;7.62121212121212;75;52;0;0;0;14;9;0;0;0
2018;2;57624096;8.384848484848487;36;31;0;2;1;2;0;0;0;0
2018;2;57624097;7.00392156862745;66;25;0;0;0;26;15;0;0;0
2018;2;57624098;8.68235294117647;20;17;0;2;1;0;0;0;0;0
2018;2;57624099;7.021428571428571;17;7;0;0;0;7;3;0;0;0
2018;2;57624100;8.06875;16;14;0;0;0;2;0;0;0;0
2018;2;57624101;9.0;3;3;0;0;0;0;0;0;0;0
2018;2;57624102;8.727272727272727;12;11;0;0;0;0;1;0;0;0
2018;2;57624103;5.8;3;1;0;0;0;2;0;0;0;0
2018;2;57624104;7.525;6;2;0;0;0;2;2;0;0;0
2018;2;57624105;6.366666666666667;4;1;0;0;0;2;1;0;0;0
2018;2;57624106;7.7666666666666675;9;8;0;0;0;1;0;0;0;0
2018;2;57624107;8.746341463414632;50;41;5;0;2;0;2;0;0;0
2018;2;57624108;8.221874999999999;47;24;3;0;5;8;7;0;0;0
2018;2;57624109;7.159999999999999;5;3;0;0;0;2;0;0;0;0
2018;2;57624110;9.656818181818185;52;44;6;0;0;0;2;0;0;0
2018;2;57624111;9.214285714285715;50;41;5;0;1;1;2;0;0;0
2018;2;57624112;8.266666666666667;6;6;0;0;0;0;0;0;0;0
2018;2;57624113;9.367647058823533;42;34;3;0;1;0;4;0;0;0
2018;2;57624114;5.5;1;0;0;0;0;1;0;0;0;0
2018;2;57624115;8.4;8;5;0;0;0;1;2;0;0;0
2018;2;57624116;8.76;5;5;0;0;0;0;0;0;0;0
2018;2;57624117;8.200000000000001;4;3;0;0;0;0;1;0;0;0
2018;2;57624118;7.7;5;4;0;0;0;1;0;0;0;0
2018;2;57624119;7.866666666666667;4;3;0;0;0;0;1;0;0;0
2018;2;57624120;7.928571428571429;7;5;0;0;0;2;0;0;0;0
2018;2;57624121;8.7;2;2;0;0;0;0;0;0;0;0
2018;2;57624122;7.675;4;3;0;0;0;1;0;0;0;0
2018;2;57624123;5.0;1;0;0;0;0;1;0;0;0;0
2018;2;57624124;7.5625;8;6;0;0;0;2;0;0;0;0
2018;2;57624125;0.0;3;0;0;0;1;0;2;0;0;0
2018;2;57624126;6.585714285714286;7;2;0;0;0;5;0;0;0;0
2018;2;57624127;6.74;7;2;0;0;0;3;2;0;0;0
2018;2;57624128;9.1;2;1;0;0;0;0;1;0;0;0
2018;2;57624129;7.887499999999998;8;7;0;0;0;1;0;0;0;0
2018;2;57624130;8.2625;8;8;0;0;0;0;0;0;0;0
2018;2;57624131;8.27142857142857;7;7;0;0;0;0;0;0;0;0
2018;2;57624132;8.54047619047619;43;42;0;0;1;0;0;0;0;0
2018;2;57624133;8.767647058823528;36;34;0;2;0;0;0;0;0;0
2018;2;57624134;7.559090909090909;23;19;0;1;0;3;0;0;0;0
2018;2;57624135;7.425000000000001;8;6;0;0;0;2;0;0;0;0
2018;2;57624141;8.879999999999999;5;5;0;0;0;0;0;0;0;0
2018;2;57624142;8.799999999999999;6;6;0;0;0;0;0;0;0;0
2018;2;57624143;7.720000000000001;6;4;0;0;1;1;0;0;0;0
2018;2;57624144;7.166666666666667;6;3;0;0;0;3;0;0;0;0
2018;2;57624145;6.745833333333333;29;8;2;2;0;16;1;0;0;0
2018;2;57624147;7.1;34;5;2;4;17;6;0;0;0;0
2018;2;57624148;6.87;46;8;12;9;3;12;2;0;0;0
2018;2;57624149;8.379999999999999;5;5;0;0;0;0;0;0;0;0
2018;2;57624150;7.149999999999999;40;17;1;0;0;14;7;0;0;1
2018;2;57624152;6.725;53;15;10;2;1;25;0;0;0;0
2018;2;57624153;7.312500000000001;29;13;0;1;0;11;4;0;0;0
2018;2;57624154;6.35625;34;10;0;2;0;22;0;0;0;0
2018;2;57624155;7.94;6;5;0;0;0;0;1;0;0;0
2018;2;57624156;7.425;13;9;0;1;0;3;0;0;0;0
